id,dateid,timeid,trading_symbol,comp_sentiment
2602,42,661,BTC,0.8885
2603,42,781,BTC,0.9682
2604,42,841,BTC,0.999
2605,42,901,BTC,-0.1282
2606,42,961,BTC,0.997
2607,42,1021,BTC,0.997
2608,42,1081,BTC,0.3178
2609,42,1141,BTC,0.3504
2610,42,61,BTC,0.9682
2611,42,1201,BTC,0.999
2612,42,1261,BTC,-0.0252
2613,42,181,BTC,-0.9955
2614,42,241,BTC,-0.6486
2615,42,301,BTC,-0.997
2616,25,601,BTC,0.9766
2617,25,721,BTC,0.9818
2618,25,781,BTC,0.7717
2619,25,841,BTC,-0.8126
2620,25,901,BTC,0.9682
2621,25,961,BTC,0.9818
2622,25,1021,BTC,0.6808
2623,25,1141,BTC,0.8862
2624,25,1201,BTC,0.9705
2625,25,1261,BTC,-0.5859
2626,25,1321,BTC,0.9986
2627,25,121,BTC,-0.5994
2628,25,361,BTC,0.984
2629,25,481,BTC,0.984
2630,26,1141,BTC,-0.1484
2631,26,1201,BTC,-0.9993
2632,26,1261,BTC,-0.7269
2633,26,1321,BTC,-0.0643
2634,26,1381,BTC,0.9468
2635,26,121,BTC,-0.997
2636,26,361,BTC,0.984
2637,26,421,BTC,-0.9944
2638,27,601,BTC,-0.6597
2639,27,661,BTC,-0.9978
2640,27,721,BTC,-0.016
2641,27,781,BTC,-0.5574
2642,27,841,BTC,-0.3362
2643,27,901,BTC,0.0737
2644,27,961,BTC,-0.0175
2645,27,1021,BTC,-0.0144
2646,27,1081,BTC,0.9834
2647,27,1141,BTC,0.9771
2648,27,1201,BTC,0.4062
2649,27,1261,BTC,-0.7506
2650,27,1381,BTC,0.4108
2651,27,241,BTC,-0.015
2652,27,301,BTC,-0.5574
2653,27,481,BTC,-0.5267
2654,27,541,BTC,-0.5859
2655,28,601,BTC,0.0534
2656,28,661,BTC,0.9726
2657,28,721,BTC,0.6434
2658,28,781,BTC,0.2559
2659,28,841,BTC,0.4191
2660,28,901,BTC,0.3034
2661,28,961,BTC,0.3082
2662,28,1021,BTC,0.9842
2663,28,1081,BTC,-0.0439
2664,28,1141,BTC,0
2665,28,1201,BTC,0.3074
2666,28,1261,BTC,0.4561
2667,28,1321,BTC,0.3177
2668,28,1381,BTC,0.4547
2669,28,241,BTC,0.4397
2670,28,301,BTC,0.8934
2671,28,361,BTC,-0.5574
2672,28,421,BTC,0.7906
2673,28,481,BTC,0.5267
2674,29,1,BTC,0.3721
2675,29,601,BTC,-0.0008
2676,29,661,BTC,0.4266
2677,29,721,BTC,0.328
2678,29,781,BTC,0.4266
2679,29,841,BTC,0.328
2680,29,901,BTC,0.0015
2681,29,961,BTC,0.0015
2682,29,1021,BTC,-0.0009
2683,29,1081,BTC,-0.0008
2684,29,1141,BTC,0.0017
2685,29,61,BTC,0
2686,29,1201,BTC,0.0015
2687,29,1261,BTC,0.0078
2688,29,1321,BTC,0.9985
2689,29,1381,BTC,0.2268
2690,29,121,BTC,-0.2064
2691,29,181,BTC,0
2692,29,241,BTC,0.997
2693,29,301,BTC,0.0015
2694,29,361,BTC,0.9325
2695,29,421,BTC,0.0015
2696,29,481,BTC,-0.0008
2697,29,541,BTC,0.0015
2698,30,1,BTC,-0.1998
2699,30,601,BTC,0.3433
2700,30,661,BTC,0.3115
2701,30,721,BTC,0.0675
2702,30,781,BTC,0.6249
2703,30,961,BTC,-0.0862
2704,30,1021,BTC,0.9882
2705,30,1081,BTC,-0.7906
2706,30,1141,BTC,-0.0212
2707,30,61,BTC,0.5719
2708,30,1261,BTC,0.3499
2709,30,121,BTC,0.9682
2710,30,241,BTC,-0.0007
2711,30,301,BTC,-0.0007
2712,30,361,BTC,-0.5574
2713,30,421,BTC,-0.5574
2714,31,601,BTC,-0.9993
2715,31,661,BTC,-0.4512
2716,31,721,BTC,0.0064
2717,31,781,BTC,-0.2726
2718,31,841,BTC,0.6124
2719,31,901,BTC,0.3246
2720,31,961,BTC,0.7906
2721,31,1021,BTC,-0.2407
2722,31,1081,BTC,-0.9993
2723,31,1141,BTC,0.4331
2724,31,61,BTC,0.997
2725,31,1201,BTC,-0.9325
2726,31,181,BTC,0.7906
2727,31,301,BTC,0.997
2728,31,541,BTC,0.5574
2729,32,601,BTC,-0.9968
2730,32,661,BTC,0.3688
2731,32,721,BTC,0.9712
2732,32,781,BTC,0.0113
2733,32,841,BTC,-0.9993
2734,32,901,BTC,0.9818
2735,32,961,BTC,0.0982
2736,32,1021,BTC,0.9682
2737,32,1081,BTC,-0.0481
2738,32,1141,BTC,-0.6705
2739,32,61,BTC,0.4108
2740,32,1201,BTC,0.5994
2741,32,1261,BTC,0.5267
2742,32,1321,BTC,0.2268
2743,32,241,BTC,0.4723
2744,32,361,BTC,-0.5574
2745,32,421,BTC,0.1131
2746,32,481,BTC,0.055
2747,32,541,BTC,0.6124
2748,33,1,BTC,0.2488
2749,33,61,BTC,-0.6808
2750,33,121,BTC,-0.5859
2751,33,181,BTC,-0.6705
2752,33,301,BTC,-0.9997
2753,33,361,BTC,-0.6705
2754,33,421,BTC,0.9477
2755,33,541,BTC,-0.3371
2756,35,721,BTC,0.5046
2757,35,781,BTC,-0.001
2758,35,841,BTC,0.9682
2759,35,901,BTC,0.4199
2760,35,961,BTC,0.9985
2761,35,1021,BTC,0.9985
2762,35,1081,BTC,0.2312
2763,35,1201,BTC,0.9628
2764,35,1261,BTC,0.997
2765,35,1321,BTC,0.0082
2766,35,1381,BTC,0.5994
2767,36,1,BTC,0.9325
2768,36,601,BTC,0.9682
2769,36,721,BTC,-0.0011
2770,36,781,BTC,0.743
2771,36,841,BTC,0.9781
2772,36,1201,BTC,0.8934
2773,36,1261,BTC,0.9682
2774,36,1321,BTC,0.7964
2775,36,1381,BTC,0.2047
2776,36,241,BTC,0.9001
2777,36,301,BTC,-0.765
2778,36,481,BTC,0.071
2779,36,541,BTC,-0.0339
2780,37,1,BTC,0.9325
2781,37,601,BTC,0.9985
2782,37,721,BTC,0.3876
2783,37,781,BTC,0.0086
2784,37,841,BTC,0.0377
2785,37,901,BTC,0.0448
2786,37,961,BTC,0.9957
2787,37,1021,BTC,0.4098
2788,37,1081,BTC,0.3873
2789,37,1141,BTC,0.9682
2790,37,1201,BTC,0.6369
2791,37,1261,BTC,0.9758
2792,37,1321,BTC,0.9758
2793,37,1381,BTC,0.7096
2794,37,121,BTC,0.997
2795,37,181,BTC,-0.8308
2796,37,241,BTC,0.9853
2797,37,361,BTC,0.6166
2798,37,541,BTC,0.9549
2799,38,601,BTC,0.9918
2800,38,661,BTC,0.9682
2801,38,721,BTC,0.7906
2802,38,841,BTC,0.4
2803,38,901,BTC,0.4178
2804,38,961,BTC,0.3873
2805,38,121,BTC,0.5719
2806,38,301,BTC,-0.0027
2807,38,481,BTC,-0.5423
2808,38,541,BTC,0.3669
2809,39,661,BTC,-0.2719
2810,39,721,BTC,0.9819
2811,39,781,BTC,0.9985
2812,39,841,BTC,0.4412
2813,39,901,BTC,0.999
2814,39,961,BTC,0.9985
2815,39,1021,BTC,0.999
2816,39,1081,BTC,0.3082
2817,39,1141,BTC,0.9682
2818,39,1201,BTC,0.9984
2819,39,1261,BTC,0.6486
2820,39,301,BTC,0.2273
2821,39,361,BTC,0.9719
2822,39,421,BTC,0.9823
2823,39,541,BTC,0.7506
2824,40,1,BTC,0.9826
2825,40,661,BTC,0.9984
2826,40,721,BTC,0.9818
2827,40,781,BTC,0.9818
2828,40,841,BTC,0.9818
2829,40,901,BTC,0.9995
2830,40,961,BTC,0.3087
2831,40,1021,BTC,0.1306
2832,40,1081,BTC,0.1153
2833,40,1141,BTC,0.1296
2834,40,1201,BTC,0.0303
2835,40,1261,BTC,0.0303
2836,40,1321,BTC,0.0303
2837,40,1381,BTC,0.2889
2838,40,361,BTC,0.9792
2839,40,541,BTC,0.9732
2840,41,1,BTC,0.4879
2841,41,601,BTC,0.743
2842,41,61,BTC,0.0164
2843,41,121,BTC,-0.0059
2844,41,181,BTC,-0.0059
2845,41,241,BTC,0.0136
2846,41,301,BTC,0.0303
2847,41,361,BTC,0.0303
2848,41,421,BTC,0.9985
2849,41,481,BTC,0.9818
2850,41,541,BTC,0.8934
2851,42,1,BTC,0.5267
2852,42,661,BTC,0.8885
2853,42,721,BTC,0.997
2854,42,781,BTC,0.9682
2855,42,841,BTC,0.999
2856,42,901,BTC,-0.1282
2857,42,961,BTC,0.997
2858,42,1021,BTC,0.9986
2859,42,1081,BTC,0.3178
2860,42,1141,BTC,0.3504
2861,42,61,BTC,0.9682
2862,42,1201,BTC,0.999
2863,42,1261,BTC,-0.0236
2864,42,1321,BTC,0.9682
2865,42,1381,BTC,-0.9682
2866,42,181,BTC,-0.9955
2867,42,241,BTC,-0.6486
2868,42,301,BTC,-0.997
2869,42,481,BTC,0.9371
2870,43,1,BTC,0.0044
2871,43,61,BTC,0.3924
2872,43,121,BTC,-0.0244
2873,43,241,BTC,0.9843
2874,43,301,BTC,0.0044
2875,43,361,BTC,-0.997
2876,43,541,BTC,0.8225
2877,25,601,BTC,0.9766
2878,25,721,BTC,0.9818
2879,25,781,BTC,0.7717
2880,25,841,BTC,-0.8126
2881,25,901,BTC,0.9682
2882,25,961,BTC,0.9818
2883,25,1021,BTC,0.6808
2884,25,1141,BTC,0.8862
2885,25,1201,BTC,0.9705
2886,25,1261,BTC,-0.5859
2887,25,1321,BTC,0.9986
2888,25,121,BTC,-0.5994
2889,25,361,BTC,0.984
2890,25,481,BTC,0.984
2891,26,1141,BTC,-0.1484
2892,26,1201,BTC,-0.9993
2893,26,1261,BTC,-0.7269
2894,26,1321,BTC,-0.0643
2895,26,1381,BTC,0.9468
2896,26,121,BTC,-0.997
2897,26,361,BTC,0.984
2898,26,421,BTC,-0.9944
2899,27,601,BTC,-0.6597
2900,27,661,BTC,-0.9978
2901,27,721,BTC,-0.016
2902,27,781,BTC,-0.5574
2903,27,841,BTC,-0.3362
2904,27,901,BTC,0.0737
2905,27,961,BTC,-0.0175
2906,27,1021,BTC,-0.0144
2907,27,1081,BTC,0.9834
2908,27,1141,BTC,0.9771
2909,27,1201,BTC,0.4062
2910,27,1261,BTC,-0.7506
2911,27,1381,BTC,0.4108
2912,27,241,BTC,-0.015
2913,27,301,BTC,-0.5574
2914,27,481,BTC,-0.5267
2915,27,541,BTC,-0.5859
2916,28,601,BTC,0.0534
2917,28,661,BTC,0.9726
2918,28,721,BTC,0.6434
2919,28,781,BTC,0.2559
2920,28,841,BTC,0.4191
2921,28,901,BTC,0.3034
2922,28,961,BTC,0.3082
2923,28,1021,BTC,0.9842
2924,28,1081,BTC,-0.0439
2925,28,1141,BTC,0
2926,28,1201,BTC,0.3074
2927,28,1261,BTC,0.4561
2928,28,1321,BTC,0.3177
2929,28,1381,BTC,0.4547
2930,28,241,BTC,0.4397
2931,28,301,BTC,0.8934
2932,28,361,BTC,-0.5574
2933,28,421,BTC,0.7906
2934,28,481,BTC,0.5267
2935,29,1,BTC,0.3721
2936,29,601,BTC,-0.0008
2937,29,661,BTC,0.4266
2938,29,721,BTC,0.328
2939,29,781,BTC,0.4266
2940,29,841,BTC,0.328
2941,29,901,BTC,0.0015
2942,29,961,BTC,0.0015
2943,29,1021,BTC,-0.0009
2944,29,1081,BTC,-0.0008
2945,29,1141,BTC,0.0017
2946,29,61,BTC,0
2947,29,1201,BTC,0.0015
2948,29,1261,BTC,0.0078
2949,29,1321,BTC,0.9985
2950,29,1381,BTC,0.2268
2951,29,121,BTC,-0.2064
2952,29,181,BTC,0
2953,29,241,BTC,0.997
2954,29,301,BTC,0.0015
2955,29,361,BTC,0.9325
2956,29,421,BTC,0.0015
2957,29,481,BTC,-0.0008
2958,29,541,BTC,0.0015
2959,30,1,BTC,-0.1998
2960,30,601,BTC,0.3433
2961,30,661,BTC,0.3115
2962,30,721,BTC,0.0675
2963,30,781,BTC,0.6249
2964,30,961,BTC,-0.0862
2965,30,1021,BTC,0.9882
2966,30,1081,BTC,-0.7906
2967,30,1141,BTC,-0.0212
2968,30,61,BTC,0.5719
2969,30,1261,BTC,0.3499
2970,30,121,BTC,0.9682
2971,30,241,BTC,-0.0007
2972,30,301,BTC,-0.0007
2973,30,361,BTC,-0.5574
2974,30,421,BTC,-0.5574
2975,31,601,BTC,-0.9993
2976,31,661,BTC,-0.4512
2977,31,721,BTC,0.0064
2978,31,781,BTC,-0.2726
2979,31,841,BTC,0.6124
2980,31,901,BTC,0.3246
2981,31,961,BTC,0.7906
2982,31,1021,BTC,-0.2407
2983,31,1081,BTC,-0.9993
2984,31,1141,BTC,0.4331
2985,31,61,BTC,0.997
2986,31,1201,BTC,-0.9325
2987,31,181,BTC,0.7906
2988,31,301,BTC,0.997
2989,31,541,BTC,0.5574
2990,32,601,BTC,-0.9968
2991,32,661,BTC,0.3688
2992,32,721,BTC,0.9712
2993,32,781,BTC,0.0113
2994,32,841,BTC,-0.9993
2995,32,901,BTC,0.9818
2996,32,961,BTC,0.0982
2997,32,1021,BTC,0.9682
2998,32,1081,BTC,-0.0481
2999,32,1141,BTC,-0.6705
3000,32,61,BTC,0.4108
3001,32,1201,BTC,0.5994
3002,32,1261,BTC,0.5267
3003,32,1321,BTC,0.2268
3004,32,241,BTC,0.4723
3005,32,361,BTC,-0.5574
3006,32,421,BTC,0.1131
3007,32,481,BTC,0.055
3008,32,541,BTC,0.6124
3009,33,1,BTC,0.2488
3010,33,61,BTC,-0.6808
3011,33,121,BTC,-0.5859
3012,33,181,BTC,-0.6705
3013,33,301,BTC,-0.9997
3014,33,361,BTC,-0.6705
3015,33,421,BTC,0.9477
3016,33,541,BTC,-0.3371
3017,35,721,BTC,0.5046
3018,35,781,BTC,-0.001
3019,35,841,BTC,0.9682
3020,35,901,BTC,0.4199
3021,35,961,BTC,0.9985
3022,35,1021,BTC,0.9985
3023,35,1081,BTC,0.2312
3024,35,1201,BTC,0.9628
3025,35,1261,BTC,0.997
3026,35,1321,BTC,0.0082
3027,35,1381,BTC,0.5994
3028,36,1,BTC,0.9325
3029,36,601,BTC,0.9682
3030,36,721,BTC,-0.0011
3031,36,781,BTC,0.743
3032,36,841,BTC,0.9781
3033,36,1201,BTC,0.8934
3034,36,1261,BTC,0.9682
3035,36,1321,BTC,0.7964
3036,36,1381,BTC,0.2047
3037,36,241,BTC,0.9001
3038,36,301,BTC,-0.765
3039,36,481,BTC,0.071
3040,36,541,BTC,-0.0339
3041,37,1,BTC,0.9325
3042,37,601,BTC,0.9985
3043,37,721,BTC,0.3876
3044,37,781,BTC,0.0086
3045,37,841,BTC,0.0377
3046,37,901,BTC,0.0448
3047,37,961,BTC,0.9957
3048,37,1021,BTC,0.4098
3049,37,1081,BTC,0.3873
3050,37,1141,BTC,0.9682
3051,37,1201,BTC,0.6369
3052,37,1261,BTC,0.9758
3053,37,1321,BTC,0.9758
3054,37,1381,BTC,0.7096
3055,37,121,BTC,0.997
3056,37,181,BTC,-0.8308
3057,37,241,BTC,0.9853
3058,37,361,BTC,0.6166
3059,37,541,BTC,0.9549
3060,38,601,BTC,0.9918
3061,38,661,BTC,0.9682
3062,38,721,BTC,0.7906
3063,38,841,BTC,0.4
3064,38,901,BTC,0.4178
3065,38,961,BTC,0.3873
3066,38,121,BTC,0.5719
3067,38,301,BTC,-0.0027
3068,38,481,BTC,-0.5423
3069,38,541,BTC,0.3669
3070,39,661,BTC,-0.2719
3071,39,721,BTC,0.9819
3072,39,781,BTC,0.9985
3073,39,841,BTC,0.4412
3074,39,901,BTC,0.999
3075,39,961,BTC,0.9985
3076,39,1021,BTC,0.999
3077,39,1081,BTC,0.3082
3078,39,1141,BTC,0.9682
3079,39,1201,BTC,0.9984
3080,39,1261,BTC,0.6486
3081,39,301,BTC,0.2273
3082,39,361,BTC,0.9719
3083,39,421,BTC,0.9823
3084,39,541,BTC,0.7506
3085,40,1,BTC,0.9826
3086,40,661,BTC,0.9984
3087,40,721,BTC,0.9818
3088,40,781,BTC,0.9818
3089,40,841,BTC,0.9818
3090,40,901,BTC,0.9995
3091,40,961,BTC,0.3087
3092,40,1021,BTC,0.1306
3093,40,1081,BTC,0.1153
3094,40,1141,BTC,0.1296
3095,40,1201,BTC,0.0303
3096,40,1261,BTC,0.0303
3097,40,1321,BTC,0.0303
3098,40,1381,BTC,0.2889
3099,40,361,BTC,0.9792
3100,40,541,BTC,0.9732
3101,41,1,BTC,0.4879
3102,41,601,BTC,0.743
3103,41,61,BTC,0.0164
3104,41,121,BTC,-0.0059
3105,41,181,BTC,-0.0059
3106,41,241,BTC,0.0136
3107,41,301,BTC,0.0303
3108,41,361,BTC,0.0303
3109,41,421,BTC,0.9985
3110,41,481,BTC,0.9818
3111,41,541,BTC,0.8934
3112,42,1,BTC,0.5267
3113,42,661,BTC,0.8885
3114,42,721,BTC,0.997
3115,42,781,BTC,0.9682
3116,42,841,BTC,0.999
3117,42,901,BTC,-0.1282
3118,42,961,BTC,0.997
3119,42,1021,BTC,0.9986
3120,42,1081,BTC,0.3178
3121,42,1141,BTC,0.3504
3122,42,61,BTC,0.9682
3123,42,1201,BTC,0.999
3124,42,1261,BTC,-0.0236
3125,42,1321,BTC,0.9682
3126,42,1381,BTC,-0.9682
3127,42,181,BTC,-0.9955
3128,42,241,BTC,-0.6486
3129,42,301,BTC,-0.997
3130,42,481,BTC,0.9371
3131,43,1,BTC,0.0044
3132,43,721,BTC,0.7906
3133,43,781,BTC,0.9974
3134,43,841,BTC,0.4549
3135,43,1021,BTC,0.997
3136,43,1141,BTC,0.4749
3137,43,61,BTC,0.3924
3138,43,1201,BTC,0.936
3139,43,1261,BTC,-0.3265
3140,43,1321,BTC,0.9716
3141,43,1381,BTC,0.6705
3142,43,121,BTC,-0.0244
3143,43,241,BTC,0.9843
3144,43,301,BTC,0.0044
3145,43,361,BTC,-0.997
3146,43,541,BTC,0.8225
3147,44,601,BTC,0.7906
3148,25,601,BTC,0.9766
3149,25,721,BTC,0.9818
3150,25,781,BTC,0.7717
3151,25,841,BTC,-0.8126
3152,25,901,BTC,0.9682
3153,25,961,BTC,0.9818
3154,25,1021,BTC,0.6808
3155,25,1141,BTC,0.8862
3156,25,1201,BTC,0.9705
3157,25,1261,BTC,-0.5859
3158,25,1321,BTC,0.9986
3159,25,121,BTC,-0.5994
3160,25,361,BTC,0.984
3161,25,481,BTC,0.984
3162,26,1141,BTC,-0.1484
3163,26,1201,BTC,-0.9993
3164,26,1261,BTC,-0.7269
3165,26,1321,BTC,-0.0643
3166,26,1381,BTC,0.9468
3167,26,121,BTC,-0.997
3168,26,361,BTC,0.984
3169,26,421,BTC,-0.9944
3170,27,601,BTC,-0.6597
3171,27,661,BTC,-0.9978
3172,27,721,BTC,-0.016
3173,27,781,BTC,-0.5574
3174,27,841,BTC,-0.3362
3175,27,901,BTC,0.0737
3176,27,961,BTC,-0.0175
3177,27,1021,BTC,-0.0144
3178,27,1081,BTC,0.9834
3179,27,1141,BTC,0.9771
3180,27,1201,BTC,0.4062
3181,27,1261,BTC,-0.7506
3182,27,1381,BTC,0.4108
3183,27,241,BTC,-0.015
3184,27,301,BTC,-0.5574
3185,27,481,BTC,-0.5267
3186,27,541,BTC,-0.5859
3187,28,601,BTC,0.0534
3188,28,661,BTC,0.9726
3189,28,721,BTC,0.6434
3190,28,781,BTC,0.2559
3191,28,841,BTC,0.4191
3192,28,901,BTC,0.3034
3193,28,961,BTC,0.3082
3194,28,1021,BTC,0.9842
3195,28,1081,BTC,-0.0439
3196,28,1141,BTC,0
3197,28,1201,BTC,0.3074
3198,28,1261,BTC,0.4561
3199,28,1321,BTC,0.3177
3200,28,1381,BTC,0.4547
3201,28,241,BTC,0.4397
3202,28,301,BTC,0.8934
3203,28,361,BTC,-0.5574
3204,28,421,BTC,0.7906
3205,28,481,BTC,0.5267
3206,29,1,BTC,0.3721
3207,29,601,BTC,-0.0008
3208,29,661,BTC,0.4266
3209,29,721,BTC,0.328
3210,29,781,BTC,0.4266
3211,29,841,BTC,0.328
3212,29,901,BTC,0.0015
3213,29,961,BTC,0.0015
3214,29,1021,BTC,-0.0009
3215,29,1081,BTC,-0.0008
3216,29,1141,BTC,0.0017
3217,29,61,BTC,0
3218,29,1201,BTC,0.0015
3219,29,1261,BTC,0.0078
3220,29,1321,BTC,0.9985
3221,29,1381,BTC,0.2268
3222,29,121,BTC,-0.2064
3223,29,181,BTC,0
3224,29,241,BTC,0.997
3225,29,301,BTC,0.0015
3226,29,361,BTC,0.9325
3227,29,421,BTC,0.0015
3228,29,481,BTC,-0.0008
3229,29,541,BTC,0.0015
3230,30,1,BTC,-0.1998
3231,30,601,BTC,0.3433
3232,30,661,BTC,0.3115
3233,30,721,BTC,0.0675
3234,30,781,BTC,0.6249
3235,30,961,BTC,-0.0862
3236,30,1021,BTC,0.9882
3237,30,1081,BTC,-0.7906
3238,30,1141,BTC,-0.0212
3239,30,61,BTC,0.5719
3240,30,1261,BTC,0.3499
3241,30,121,BTC,0.9682
3242,30,241,BTC,-0.0007
3243,30,301,BTC,-0.0007
3244,30,361,BTC,-0.5574
3245,30,421,BTC,-0.5574
3246,31,601,BTC,-0.9993
3247,31,661,BTC,-0.4512
3248,31,721,BTC,0.0064
3249,31,781,BTC,-0.2726
3250,31,841,BTC,0.6124
3251,31,901,BTC,0.3246
3252,31,961,BTC,0.7906
3253,31,1021,BTC,-0.2407
3254,31,1081,BTC,-0.9993
3255,31,1141,BTC,0.4331
3256,31,61,BTC,0.997
3257,31,1201,BTC,-0.9325
3258,31,181,BTC,0.7906
3259,31,301,BTC,0.997
3260,31,541,BTC,0.5574
3261,32,601,BTC,-0.9968
3262,32,661,BTC,0.3688
3263,32,721,BTC,0.9712
3264,32,781,BTC,0.0113
3265,32,841,BTC,-0.9993
3266,32,901,BTC,0.9818
3267,32,961,BTC,0.0982
3268,32,1021,BTC,0.9682
3269,32,1081,BTC,-0.0481
3270,32,1141,BTC,-0.6705
3271,32,61,BTC,0.4108
3272,32,1201,BTC,0.5994
3273,32,1261,BTC,0.5267
3274,32,1321,BTC,0.2268
3275,32,241,BTC,0.4723
3276,32,361,BTC,-0.5574
3277,32,421,BTC,0.1131
3278,32,481,BTC,0.055
3279,32,541,BTC,0.6124
3280,33,1,BTC,0.2488
3281,33,61,BTC,-0.6808
3282,33,121,BTC,-0.5859
3283,33,181,BTC,-0.6705
3284,33,301,BTC,-0.9997
3285,33,361,BTC,-0.6705
3286,33,421,BTC,0.9477
3287,33,541,BTC,-0.3371
3288,35,721,BTC,0.5046
3289,35,781,BTC,-0.001
3290,35,841,BTC,0.9682
3291,35,901,BTC,0.4199
3292,35,961,BTC,0.9985
3293,35,1021,BTC,0.9985
3294,35,1081,BTC,0.2312
3295,35,1201,BTC,0.9628
3296,35,1261,BTC,0.997
3297,35,1321,BTC,0.0082
3298,35,1381,BTC,0.5994
3299,36,1,BTC,0.9325
3300,36,601,BTC,0.9682
3301,36,721,BTC,-0.0011
3302,36,781,BTC,0.743
3303,36,841,BTC,0.9781
3304,36,1201,BTC,0.8934
3305,36,1261,BTC,0.9682
3306,36,1321,BTC,0.7964
3307,36,1381,BTC,0.2047
3308,36,241,BTC,0.9001
3309,36,301,BTC,-0.765
3310,36,481,BTC,0.071
3311,36,541,BTC,-0.0339
3312,37,1,BTC,0.9325
3313,37,601,BTC,0.9985
3314,37,721,BTC,0.3876
3315,37,781,BTC,0.0086
3316,37,841,BTC,0.0377
3317,37,901,BTC,0.0448
3318,37,961,BTC,0.9957
3319,37,1021,BTC,0.4098
3320,37,1081,BTC,0.3873
3321,37,1141,BTC,0.9682
3322,37,1201,BTC,0.6369
3323,37,1261,BTC,0.9758
3324,37,1321,BTC,0.9758
3325,37,1381,BTC,0.7096
3326,37,121,BTC,0.997
3327,37,181,BTC,-0.8308
3328,37,241,BTC,0.9853
3329,37,361,BTC,0.6166
3330,37,541,BTC,0.9549
3331,38,601,BTC,0.9918
3332,38,661,BTC,0.9682
3333,38,721,BTC,0.7906
3334,38,841,BTC,0.4
3335,38,901,BTC,0.4178
3336,38,961,BTC,0.3873
3337,38,121,BTC,0.5719
3338,38,301,BTC,-0.0027
3339,38,481,BTC,-0.5423
3340,38,541,BTC,0.3669
3341,39,661,BTC,-0.2719
3342,39,721,BTC,0.9819
3343,39,781,BTC,0.9985
3344,39,841,BTC,0.4412
3345,39,901,BTC,0.999
3346,39,961,BTC,0.9985
3347,39,1021,BTC,0.999
3348,39,1081,BTC,0.3082
3349,39,1141,BTC,0.9682
3350,39,1201,BTC,0.9984
3351,39,1261,BTC,0.6486
3352,39,301,BTC,0.2273
3353,39,361,BTC,0.9719
3354,39,421,BTC,0.9823
3355,39,541,BTC,0.7506
3356,40,1,BTC,0.9826
3357,40,661,BTC,0.9984
3358,40,721,BTC,0.9818
3359,40,781,BTC,0.9818
3360,40,841,BTC,0.9818
3361,40,901,BTC,0.9995
3362,40,961,BTC,0.3087
3363,40,1021,BTC,0.1306
3364,40,1081,BTC,0.1153
3365,40,1141,BTC,0.1296
3366,40,1201,BTC,0.0303
3367,40,1261,BTC,0.0303
3368,40,1321,BTC,0.0303
3369,40,1381,BTC,0.2889
3370,40,361,BTC,0.9792
3371,40,541,BTC,0.9732
3372,41,1,BTC,0.4879
3373,41,601,BTC,0.743
3374,41,61,BTC,0.0164
3375,41,121,BTC,-0.0059
3376,41,181,BTC,-0.0059
3377,41,241,BTC,0.0136
3378,41,301,BTC,0.0303
3379,41,361,BTC,0.0303
3380,41,421,BTC,0.9985
3381,41,481,BTC,0.9818
3382,41,541,BTC,0.8934
3383,42,1,BTC,0.5267
3384,42,661,BTC,0.8885
3385,42,721,BTC,0.997
3386,42,781,BTC,0.9682
3387,42,841,BTC,0.999
3388,42,901,BTC,-0.1282
3389,42,961,BTC,0.997
3390,42,1021,BTC,0.9986
3391,42,1081,BTC,0.3178
3392,42,1141,BTC,0.3504
3393,42,61,BTC,0.9682
3394,42,1201,BTC,0.999
3395,42,1261,BTC,-0.0236
3396,42,1321,BTC,0.9682
3397,42,1381,BTC,-0.9682
3398,42,181,BTC,-0.9955
3399,42,241,BTC,-0.6486
3400,42,301,BTC,-0.997
3401,42,481,BTC,0.9371
3402,43,1,BTC,0.0044
3403,43,721,BTC,0.7906
3404,43,781,BTC,0.9974
3405,43,841,BTC,0.4549
3406,43,1021,BTC,0.997
3407,43,1141,BTC,0.4749
3408,43,61,BTC,0.3924
3409,43,1201,BTC,0.936
3410,43,1261,BTC,-0.3265
3411,43,1321,BTC,0.9716
3412,43,1381,BTC,0.6705
3413,43,121,BTC,-0.0244
3414,43,241,BTC,0.9843
3415,43,301,BTC,0.0044
3416,43,361,BTC,-0.997
3417,43,541,BTC,0.8225
3418,44,601,BTC,0.7906
3419,45,781,BTC,0.9682
3420,45,841,BTC,0.9682
3421,45,901,BTC,0.9985
3422,45,961,BTC,0.9682
3423,45,1081,BTC,0.9682
3424,45,1141,BTC,0.5267
3425,45,1261,BTC,0.9985
3426,46,1,BTC,-0.8934
3427,46,121,BTC,0.9747
3428,46,301,BTC,0.9628
3429,25,601,BTC,0.9766
3430,25,721,BTC,0.9818
3431,25,781,BTC,0.7717
3432,25,841,BTC,-0.8126
3433,25,901,BTC,0.9682
3434,25,961,BTC,0.9818
3435,25,1021,BTC,0.6808
3436,25,1141,BTC,0.8862
3437,25,1201,BTC,0.9705
3438,25,1261,BTC,-0.5859
3439,25,1321,BTC,0.9986
3440,25,121,BTC,-0.5994
3441,25,361,BTC,0.984
3442,25,481,BTC,0.984
3443,26,1141,BTC,-0.1484
3444,26,1201,BTC,-0.9993
3445,26,1261,BTC,-0.7269
3446,26,1321,BTC,-0.0643
3447,26,1381,BTC,0.9468
3448,26,121,BTC,-0.997
3449,26,361,BTC,0.984
3450,26,421,BTC,-0.9944
